agent_id,delta,kappa,initial_wealth,capacity,final_net,final_gross,net_return,gross_return,gross_return_comp,turnover,trade_count,num_lots_opened,mean_cash_weight,portfolio_vol,hhi,costs_paid,volume_mid,mean_portfolio_value,spread_cost,commission_cost,position_days_in_gain,position_days_in_loss,position_days_neutral,sells_from_gain,sells_from_loss,sells_from_neutral,sale_days,mean_holding_winners,mean_holding_losers,median_holding_winners,median_holding_losers,G_r_full,G_p_full,L_r_full,L_p_full,G_r_frac,G_p_frac,L_r_frac,L_p_frac,G_r,G_p,L_r,L_p,cell_A_rebote_bajo_agua_opp,cell_A_rebote_bajo_agua_sell,cell_B_ganadora_infraponderada_opp,cell_B_ganadora_infraponderada_sell,cell_C_perdedora_sobreponderada_opp,cell_C_perdedora_sobreponderada_sell
160,0.0,0.0,56553.425609661506,28,54293.32712331573,55265.888288667906,-0.039963953765510984,-0.022766743254075128,-0.022654466490622638,3.9213345652301697,551,237,0.004192749603594854,0.1621538943898972,0.05023486185594751,972.5611653521735,843122.3307043494,53752.25683241726,421.5611653521747,551.0,4551.0,9554.0,0.0,158.0,128.0,0.0,201,51.90573241922164,86.6635754495831,41.5,66.5,158.0,1837.0,128.0,3503.0,103.25,1891.75,90.5,3540.5,158.0,1837.0,128.0,3503.0,1988.0,83.0,2032.0,75.0,2394.0,30.0
161,0.0,0.0,176371.93741164933,5,175949.24160321886,177762.78215643577,-0.002396616007250052,0.007885861918839332,0.007899316924292243,4.797088617118277,120,61,0.01693911840276001,0.19637936519864396,0.2763288167375161,1813.5405532171092,3387081.1064342177,176517.53890617704,1693.540553217109,120.0,967.0,1553.0,0.0,30.0,24.0,0.0,51,53.02151042318269,63.53543330379626,37.92341613769531,50.0943717956543,30.0,74.0,24.0,127.0,21.0,83.0,16.5,134.5,30.0,74.0,24.0,127.0,287.0,15.0,503.0,11.0,545.0,10.0
162,0.0,0.0,22178.21974865932,30,18596.739608670945,19260.90510941233,-0.16148636728179577,-0.1315396218591144,-0.1337193634655902,3.571704994875185,520,219,0.0036053476158202685,0.15076628808974085,0.04827859678449196,664.1655007414038,288331.00148280774,20181.608076291,144.16550074140386,520.0,4878.0,10222.0,0.0,159.0,112.0,0.0,194,50.925879800958135,99.58949779568205,35.0,73.4920654296875,159.0,1986.0,112.0,3557.0,106.0,2039.0,77.25,3591.75,159.0,1986.0,112.0,3557.0,2169.0,81.0,2605.0,87.0,2905.0,33.0
163,0.0,0.0,25686.398987248016,16,21544.586230654277,21993.760917349555,-0.1612453640796414,-0.14375849537070828,-0.14455491032113776,3.521949859688684,290,130,0.006293763487905341,0.16043543474940497,0.0856225524261796,449.1746866953023,318349.3733906046,22597.52311030519,159.1746866953023,290.0,2574.0,5488.0,0.0,67.0,77.0,0.0,123,60.97155114426452,81.94984731046526,53.0,69.0,67.0,632.0,77.0,1191.0,44.25,654.75,52.25,1215.75,67.0,632.0,77.0,1191.0,1153.0,50.0,1104.0,26.0,1417.0,19.0
164,0.0,0.0,121928.46634752401,23,113629.16639041364,115044.10114090992,-0.06806695930592177,-0.0564623292069637,-0.05658639998184223,4.151136747139059,461,210,0.004620420900580327,0.16014785453108318,0.0754752550812512,1414.934750496389,1907869.5009927794,114900.42470340639,953.9347504963897,461.0,3939.0,7653.0,0.0,122.0,106.0,0.0,184,53.50190326483911,93.54369307805483,34.5,74.90996551513672,122.0,1453.0,106.0,2551.0,85.75,1489.25,71.0,2586.0,122.0,1453.0,106.0,2551.0,1624.0,71.0,2074.0,57.0,2117.0,24.0
165,0.0,0.0,80755.9438663351,28,72391.06659876042,73528.83524045568,-0.10358218685945875,-0.08949320978579023,-0.09007180248880953,4.033264639450081,529,244,0.004096827504545186,0.15656032285811816,0.05311888001634345,1137.7686416953711,1217537.283390741,75468.47233143293,608.7686416953705,529.0,4731.0,9381.0,0.0,144.0,113.0,0.0,191,47.612569051433944,100.58111102420085,37.043556213378906,75.0,144.0,1846.0,113.0,3245.0,106.0,1884.0,83.25,3274.75,144.0,1846.0,113.0,3245.0,1870.0,75.0,2164.0,70.0,2796.0,30.0
166,0.0,0.0,437244.98026913276,21,385313.0486747949,388848.5855962351,-0.11877078968950716,-0.11068484912761889,-0.11113373482604683,3.8131809579329508,445,201,0.0032276652783565433,0.15833055528548837,0.066847934225991,3535.53692144067,6181073.842881338,405243.93616976246,3090.5369214406687,445.0,3891.0,6693.0,0.0,121.0,102.0,0.0,172,57.80786344862462,75.41338398952155,49.0,62.37171173095703,121.0,1376.0,102.0,2013.0,74.5,1422.5,71.75,2043.25,121.0,1376.0,102.0,2013.0,1393.0,67.0,1890.0,64.0,2428.0,39.0
167,0.0,0.0,97508.46011767029,16,80157.14948943046,81007.19449186375,-0.17794671977488707,-0.16922906592815956,-0.1699351339872862,3.131944860754933,306,142,0.006018910445967026,0.16504355304563484,0.0954502434246563,850.0450024333337,1088090.0048666669,86854.17953082918,544.0450024333335,306.0,2091.0,5973.0,0.0,58.0,90.0,0.0,123,54.547041590513565,111.46019831627974,38.083961486816406,76.04716491699219,58.0,537.0,90.0,1283.0,36.75,558.25,53.25,1319.75,58.0,537.0,90.0,1283.0,1301.0,56.0,1032.0,27.0,1843.0,23.0
168,0.0,0.0,255254.11477301814,18,245020.6876995766,247400.76140458483,-0.04009113460341862,-0.030766804192037478,-0.030973991147916435,4.034608399651796,357,164,0.0035993503480125483,0.16061206774749204,0.0986926985673743,2380.073705008413,4046147.4100168236,250715.0018801096,2023.073705008412,357.0,3130.0,5942.0,0.0,108.0,67.0,0.0,146,65.39167955893639,90.46613757786012,53.0,72.0,108.0,893.0,67.0,1560.0,72.25,928.75,47.5,1579.5,108.0,893.0,67.0,1560.0,1274.0,39.0,1734.0,59.0,1410.0,18.0
169,0.0,0.0,12825.67668022204,14,11095.10197123665,11461.621646348382,-0.134930479859518,-0.10635345548489572,-0.10699201398552183,4.165860931054554,271,122,0.006020831819374908,0.16266113961589296,0.0962965048633808,366.5196751117428,191039.35022348535,11464.577993913332,95.51967511174267,271.0,2685.0,4349.0,0.0,69.0,66.0,0.0,116,57.03409386420244,84.52846842185345,40.0,63.0,69.0,638.0,66.0,847.0,49.5,657.5,46.5,866.5,69.0,638.0,66.0,847.0,785.0,49.0,1156.0,29.0,1188.0,28.0
170,0.0,0.0,91388.09712423952,23,80149.71319938348,81347.87090246104,-0.12297426337237083,-0.10986360956973507,-0.11042318217028957,4.313475197643634,476,224,0.0028139702314849747,0.1607877845029429,0.056876701590963814,1198.1577030776134,1444315.4061552254,83709.4998798316,722.1577030776127,476.0,3980.0,7611.0,0.0,127.0,102.0,0.0,176,49.32265077968631,69.38314278790871,33.0,54.514522552490234,127.0,1430.0,102.0,2388.0,93.75,1463.25,75.25,2414.75,127.0,1430.0,102.0,2388.0,1461.0,67.0,1669.0,51.0,2226.0,33.0
171,0.0,0.0,17713.2503578067,15,16222.776510205154,16645.663923111424,-0.08414457073061443,-0.06027049881473412,-0.061366824541576714,3.8771750341477706,291,130,0.008619847262641159,0.17600754819528394,0.10530552640710951,422.88741290628576,263774.82581257157,17008.184018609252,131.8874129062858,291.0,2890.0,4634.0,0.0,81.0,65.0,0.0,118,58.91451388882613,91.22895980597092,45.88530731201172,81.01477813720703,81.0,707.0,65.0,913.0,59.75,728.25,40.0,938.0,81.0,707.0,65.0,913.0,1006.0,40.0,1658.0,45.0,1393.0,22.0
172,0.0,0.0,18136.707530573873,28,16762.335559566032,17417.60465502299,-0.07577847129590631,-0.03964903080333937,-0.03935932276290799,4.132977180485898,516,217,0.0038194977384457315,0.15470434823972573,0.05023912031405293,655.2690954569778,278538.1909139547,16848.519768575643,139.26909545697734,516.0,5197.0,8891.0,0.0,148.0,123.0,0.0,210,53.45092166970776,87.33880224983908,35.942630767822266,74.0,148.0,2132.0,123.0,3466.0,103.75,2176.25,82.5,3506.5,148.0,2132.0,123.0,3466.0,1726.0,80.0,2639.0,66.0,2713.0,49.0
173,0.0,0.0,12880.353742366518,18,12357.880086127561,12806.886057269423,-0.040563610805223305,-0.005703856164714138,-0.006392953912797372,3.9431470534278645,349,149,0.005643498241960911,0.16430727879490514,0.07986350227350751,449.00597114187525,200011.94228375005,12680.984222353263,100.00597114187502,349.0,3066.0,5964.0,0.0,105.0,77.0,0.0,151,50.47589456852396,89.15699888758739,40.0,67.96631622314453,105.0,997.0,77.0,1531.0,70.75,1031.25,54.25,1553.75,105.0,997.0,77.0,1531.0,1195.0,55.0,1444.0,52.0,1661.0,21.0
174,0.0,0.0,18372.48199773859,28,15027.531407341412,15725.818268088975,-0.18206307622502482,-0.1440558619121457,-0.14687941467396148,4.252925708761081,559,233,0.004459620541025364,0.15931480599924747,0.04903920248625337,698.2868607475689,278573.7214951393,16375.416629149779,139.28686074756965,559.0,4003.0,10073.0,0.0,141.0,157.0,0.0,220,52.91749378090898,78.88314600304479,38.44226837158203,59.0,141.0,1824.0,157.0,4019.0,100.0,1865.0,105.5,4070.5,141.0,1824.0,157.0,4019.0,2043.0,102.0,2028.0,66.0,2681.0,37.0
175,0.0,0.0,394404.1716503026,5,360481.5156158638,363482.8148961975,-0.08600988141808052,-0.07840017671395583,-0.07856600491819454,4.022576217194423,102,47,0.008520505812186208,0.19097427977009188,0.29066388471056936,3001.2992803339826,5798598.560667965,360378.41470112914,2899.2992803339826,102.0,1042.0,1478.0,0.0,32.0,18.0,0.0,49,65.62033760785881,70.64932226427243,46.163604736328125,68.5,32.0,88.0,18.0,107.0,21.0,99.0,12.5,112.5,32.0,88.0,18.0,107.0,273.0,12.0,632.0,15.0,463.0,6.0
176,0.0,0.0,381613.1349919526,20,333267.23594987456,336423.76048166584,-0.12668824683693758,-0.11841671673916498,-0.11865548069486498,4.006778554603607,420,188,0.004703327881408998,0.16857908912136663,0.08409845443977414,3156.5245317914346,5473049.063582867,341486.86962588574,2736.5245317914337,420.0,3323.0,6757.0,0.0,116.0,96.0,0.0,175,57.415930047678785,68.84875748338412,44.977378845214844,64.5,116.0,1182.0,96.0,2106.0,77.25,1220.75,65.25,2136.75,116.0,1182.0,96.0,2106.0,1420.0,75.0,1957.0,63.0,1873.0,26.0
177,0.0,0.0,55138.883324642986,15,57763.924069744,58530.34001238122,0.04760779665495707,0.06150753303744372,0.06211317698212793,3.7843333811268116,348,156,0.006911765666652078,0.16685751354507586,0.0975087971428226,766.4159426372524,836831.8852745043,55282.64828938854,418.41594263725216,348.0,2977.0,4578.0,0.0,106.0,71.0,0.0,147,56.932919428979694,71.650104190431,45.08979034423828,60.0,106.0,899.0,71.0,1126.0,74.0,931.0,44.5,1152.5,106.0,899.0,71.0,1126.0,922.0,46.0,1309.0,60.0,1127.0,16.0
178,0.0,0.0,261480.0849498502,17,250474.95953463195,252668.87408517854,-0.04208781489928359,-0.03369744531925467,-0.03378108358288345,3.6904607791804516,349,164,0.0031114616971454337,0.15426659348498825,0.0826759793858669,2193.91455054694,3689829.1010938818,249957.2087251182,1844.914550546941,349.0,2987.0,5581.0,0.0,98.0,70.0,0.0,139,57.06109807404136,99.42249700265633,42.17189407348633,66.0,98.0,838.0,70.0,1357.0,72.0,864.0,48.0,1379.0,98.0,838.0,70.0,1357.0,1153.0,49.0,1198.0,52.0,1701.0,19.0
179,0.0,0.0,257392.71171057268,6,293625.08574873465,296189.84124048497,0.14076689972054757,0.15073126691146577,0.15120776386121348,4.27268465554239,139,69,0.005243193025159615,0.18640868167757307,0.2525746557724558,2564.7554917506486,4851510.983501297,283867.83571823355,2425.7554917506486,139.0,988.0,2036.0,0.0,38.0,26.0,0.0,59,44.39948729327748,82.04351548765516,31.387298583984375,60.18928146362305,38.0,115.0,26.0,175.0,26.25,126.75,17.5,183.5,38.0,115.0,26.0,175.0,385.0,15.0,490.0,14.0,637.0,8.0
180,0.0,0.0,105053.27580586016,12,87663.93123848324,88617.92564054494,-0.16552881796387442,-0.15644776461505083,-0.1574766478527181,3.639550098813648,243,105,0.009118619013330326,0.1697239727657837,0.14055698437284142,953.9944020617313,1421988.8041234624,97676.13891253863,710.9944020617312,243.0,1746.0,4302.0,0.0,63.0,63.0,0.0,111,65.90130513879356,75.42393977084411,41.0,63.0,63.0,395.0,63.0,811.0,37.5,420.5,38.25,835.75,63.0,395.0,63.0,811.0,953.0,45.0,819.0,29.0,1105.0,18.0
